occ,loanamt,action,msa,suffolk,appinc,typur,unit,married,dep,emp,yjob,self,atotinc,cototinc,hexp,price,other,liq,rep,gdlin,lines,mortg,cons,pubrec,hrat,obrat,fixadj,term,apr,prop,inss,inson,gift,cosign,unver,review,netw,unem,min30,bd,mi,old,vr,sch,black,hispan,male,reject,approve,mortno,mortperf,mortlat1,mortlat2,chist,multi,loanprc,thick,white
1,242,1,1120,0,127,0,1,1,0,0,0,0,7250,3333,1796,305,0,180,4,1,20,1,1,0,19.26000023,19.39999962,1,360,305,2,0,0,0,0,0,3,286,3.200000048,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.793442607,1,1
1,70,1,1120,0,36,0,2,1,1,0,0,0,2980,0,725,120,0,3,2,1,13,2,2,0,24,34,1,360,142,3,0,0,1,0,0,3,9,3.099999905,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0.583333313,0,1
1,143,1,1120,0,61,3,1,1,2,0,0,0,5128,0,1543,189,0,40,2,1,11,1,1,0,28.20000076,45.70000076,0,360,190,2,0,0,0,0,0,1,344,3.200000048,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.756613731,0,1
1,187,1,1120,0,184,1,1,1,4,0,1,0,15312,0,2351,577,0,627,2,1,22,1,1,0,14.5,16.39999962,0,360,577,2,0,0,0,0,0,2,1546,5.300000191,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.324090123,0,1
1,160,1,1120,0,79,8,1,1,2,0,0,0,3958,2632,1441,215,0,24,1,1,29,2,2,0,22,32,1,360,219,2,0,0,0,0,0,2,124,3.200000048,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.744186044,0,1
1,140,1,1120,0,300,1,1,1,0,0,0,1,25000,0,1660,190,0,388,2,1,13,2,1,0,7,8,0,180,191,2,0,0,0,0,0,2,1807,3.900000095,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.736842096,0,1
1,170,1,1120,0,174,8,1,1,2,1,1,0,14500,0,2268,526.7999878,0,435.5,2,1,5,2,1,0,16,18,0,180,540,2,0,0,0,0,0,1,545.4199829,5.300000191,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.322703123,0,1
1,132,1,1120,0,50,0,1,1,3,0,0,0,4000,200,1433,180,0,4,4,1,18,1,2,0,35,35,1,360,300,2,0,0,1,1,0,3,65,10.60000038,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.733333349,1,1
1,90,1,1120,0,49,0,1,1,0,0,0,0,2083,2000,939,115,0,24,2,1,12,2,4,0,23,24,1,300,134,1,0,0,0,0,0,2,24,3.200000048,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.782608688,0,1
1,28,1,1120,0,35,0,1,1,0,0,1,0,3016,0,450.8999939,31,0,141,1,1,19,2,1,0,15,33,1,300,67,1,0,0,0,0,0,2,147,1.799999952,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.90322578,0,1
1,159,3,1120,0,56,0,1,1,0,0,1,0,2473,1843,1469,180,0,10,1,1,20,2,1,0,34,48,1,360,180,2,0,0,1,0,0,1,42,3.900000095,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0.883333325,0,1
1,280,1,1120,0,125,0,1,1,0,0,0,0,4940,5511,2936,350,0,71,2,1,17,2,1,0,28,30,0,360,350,2,0,0,0,0,0,2,47,3.099999905,,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.800000012,0,1
1,290,1,1120,0,135,0,1,1,0,0,0,0,5334,5916,2916,362,0,108,4,1,14,1,2,0,26,37,1,360,370,2,0,0,0,0,0,2,269,2,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.801104963,1,1
1,165,1,1120,0,87,0,1,1,0,0,1,0,4334,2945,1611,227,0,127,2,1,5,2,1,0,22.10000038,28.10000038,0,360,280,2,0,0,0,0,0,2,343,3.099999905,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.726872265,0,1
1,110,1,1120,0,52,0,1,1,2,0,0,0,4358,0,1164,195,0,15,1,1,13,1,1,0,27,32,0,360,195,2,0,0,0,0,0,1,187,3.900000095,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.56410259,0,1
2,151,1,1120,0,120,0,1,1,2,0,0,1,15771,0,1110,188,0,145,2,1,41,1,1,0,9.779999733,11.39999962,1,480,189,2,0,0,0,0,0,1,11395,3.599999905,,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.803191483,0,1
1,136,1,1120,0,65,0,2,1,0,9,9,1,5400,0,1495,170,0,116,4,1,5,2,2,0,28,29,1,360,170,3,0,0,0,1,0,1,584.5,3.900000095,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0.800000012,1,1
1,111,1,1120,0,57,3,1,1,1,0,0,0,3399,1640,1091,123,0,24,6,1,19,2,1,0,24,41,0,180,124,2,0,0,0,0,0,2,47,3.599999905,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.902438998,1,1
1,65,1,1120,0,29,8,1,1,0,1,1,0,1000,1400,838,219.5,0,164,1,1,6,1,1,0,30.89999962,33,0,360,215,2,0,0,0,0,0,1,199,3.200000048,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.296127558,0,1
1,348,1,1120,0,136,0,2,1,1,1,1,0,11318,0,3571,435,0,1203,1,1,22,2,1,0,32,51,1,360,436,3,0,0,0,0,0,2,1553,3.599999905,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0.800000012,0,1
1,137,1,1120,0,72,0,1,0,0,1,1,0,3333,2700,1460,152,0,19.29999924,1,1,5,2,5,0,24,34,0,360,152,2,1,0,0,0,0,4,17.10000038,3.599999905,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.901315808,0,1
1,120,1,1120,0,45,3,1,1,2,0,1,0,3717,0,1281,133.5,0,28.20000076,1,1,14,1,3,0,29.60000038,33.40000153,0,360,134,2,1,0,0,0,0,999,116.4000015,3.200000048,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.898876429,0,1
1,88,1,1120,0,48,0,1,1,0,0,0,0,2058,2134,1127,98,0,14,2,1,41,2,1,0,24,38,1,360,98,1,1,0,0,0,0,3,26,2,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.897959173,0,1
1,106,1,1120,0,35,3,1,1,1,0,0,0,2493,2667,1076,115.6149979,0,18.79000092,1,1,22,2,1,0,23,35,0,360,116,1,1,0,0,0,0,2,21.32500076,2,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.916836083,0,1
1,75,1,1120,0,38,1,2,0,0,1,1,0,2513,0,431,130,0,78.5,1,1,1,2,1,0,18.10000038,20.60000038,0,360,145,3,0,0,0,0,0,3,324.1000061,10.60000038,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0.576923072,0,1
1,103,1,1120,0,51,1,1,0,0,0,0,0,4354,0,1030,114,0,17.10000038,1,1,2,2,2,0,23.79999924,34.5,0,360,114,2,1,0,0,0,0,3,-4333,3.200000048,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.903508782,0,1
1,142,1,1120,0,58,1,1,0,0,0,0,0,2407,2427,1492,217,0,19,1,1,17,2,1,0,31,33,0,360,217,2,0,0,0,0,0,2,68,3.900000095,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.654377878,0,1
1,98,1,1120,0,60,0,1,0,1,0,1,0,2430,1750,1036,130,0,54.79999924,2,1,9,1,1,0,21.30999947,38,0,360,130,2,0,0,0,0,0,1,120.1999969,3.200000048,0,0,1,1,0,1,1,0,,0,1,1,0,0,0,1,0,0.753846169,0,0
1,173,1,1120,0,98,1,1,1,1,0,1,0,4000,3917,1679,188,0,24,2,1,15,2,1,0,21,26,0,360,192,2,1,0,0,0,0,2,46,1.799999952,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.920212746,0,1
1,112,1,1120,0,42,0,1,0,1,0,0,0,3541,0,1119,174,0,94,1,1,7,3,5,0,32,34,0,360,174,2,0,0,1,0,0,2,-41,3.200000048,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0.643678188,0,1
1,162,1,1120,0,90,6,1,0,0,0,1,0,3975,3500,1695,180,0,65,2,1,28,2,1,0,23,30,0,360,180,2,1,0,0,0,0,2,62,3.200000048,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.899999976,0,1
1,150,1,1120,0,131,1,1,1,3,0,1,0,10166,750,2036,415,0,443,2,1,25,2,3,0,19,19,0,180,430,2,0,0,0,0,0,1,477.3200073,1.799999952,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.361445785,0,1
1,135,1,1120,1,42,1,3,1,0,0,0,0,4483,0,1493,150,0,18.20000076,1,1,3,2,1,0,33.29999924,34.29999924,0,360,150,3,1,0,0,0,0,3,16.39999962,10.60000038,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0.899999976,0,0
1,150,1,1120,0,75,0,1,1,2,1,1,0,4521,1184,1524,230,0,15,0,1,2,1,1,0,26.70000076,35.20000076,1,360,239,1,0,0,0,0,0,999,132,3.200000048,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0.652173936,0,1
1,168,1,1120,0,56,0,1,0,0,0,0,0,2679,2044,1778,179,0,12,4,1,16,2,1,0,35.52999878,50,0,360,179,2,0,0,1,0,0,1,20,3.900000095,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0.938547492,1,0
1,117,1,1120,0,54,8,1,1,2,0,0,0,3300,1184,1220,175,0,25,1,1,9,1,1,0,28,32,0,360,180,2,0,0,0,0,0,1,107,2,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.668571413,0,1
2,155,3,1120,0,120,0,2,1,1,0,0,1,10000,0,1734,180,0,30,1,1,16,3,2,0,17,57,1,360,180,3,0,0,0,0,0,1,200,10.60000038,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0.861111104,0,1
1,115,1,1120,0,55,0,1,1,0,0,0,0,2400,2167,1368,144,0,36,0,1,11,2,1,0,29.70000076,38.09999847,1,360,149,1,0,0,1,0,0,999,59,4.300000191,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.798611104,0,1
1,83,1,1120,0,35,0,1,0,0,0,0,0,2917,0,759,83,0,0.75999999,2,1,1,2,1,0,26,27.60000038,1,360,83,1,0,0,0,0,0,1,2,3.200000048,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
1,124,1,1120,0,54,1,1,1,3,0,0,0,4342,189,1248,155,0,41,2,1,8,2,1,0,27.60000038,37.5,0,360,159,2,0,0,1,0,0,2,52,3.099999905,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.800000012,0,1
1,140,1,1120,0,62,1,1,1,2,1,1,0,3601,1590,1558,220,0,100,1,1,10,1,1,0,27,38,0,360,221,2,0,0,0,0,1,2,5,3.900000095,,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0.636363626,0,1
1,132,1,1120,0,74,3,1,0,0,0,0,0,3166,2985,1415,165,0,8,1,1,7,1,1,0,23,24,0,360,167,2,0,0,0,0,0,3,108,3.200000048,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.800000012,0,1
1,235,1,1120,0,110,8,1,1,2,0,0,0,9167,0,2019,650,0,55,3,1,27,1,1,1,22,39.90000153,1,360,650,2,0,0,0,0,0,1,769,3.099999905,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.36153847,1,1
1,135,1,1120,0,157,1,1,1,0,0,0,0,13083,0,1154,192,0,339,1,1,7,2,2,0,10,13,1,360,192,2,0,0,0,0,0,2,875,1.799999952,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0.703125,0,1
1,248,1,1120,0,141,0,1,1,1,0,1,0,8724,2985,2882,310,26,51,2,1,22,2,6,0,26.60000038,38.20000076,0,360,310,2,0,0,1,0,0,2,83,3.200000048,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0.800000012,0,0
1,336,1,1120,0,143,9,1,1,2,0,0,0,7874,3967,3287,420,0,81,1,1,38,2,2,0,32,41,0,360,458,2,0,0,0,0,0,1,257,3.200000048,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.800000012,0,1
1,112,1,1120,1,39,0,3,0,0,0,0,0,3209,0,1034,140,0,135,1,1,21,2,2,0,32,42,1,360,140,1,0,0,0,0,0,4,143,3.599999905,,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0.800000012,0,1
1,155,1,1120,0,71,6,1,1,2,0,0,0,5908,0,1738,287,0,64,1,1,10,1,1,0,30.14999962,36.29999924,0,360,300,2,0,0,0,0,0,1,251,3.200000048,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.540069699,0,1
1,132,1,1120,0,51,1,1,1,1,1,1,0,4333,0,1507,165,0,84.51999664,1,1,26,2,1,0,30.23999977,36.59999847,0,84,165,2,0,0,0,0,0,1,118.6399994,3.099999905,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.800000012,0,1
1,239,1,1120,0,72,0,1,1,0,0,0,1,2732,4333,2385,260,0,63,4,1,9,2,2,0,34,38,1,360,260,1,1,0,0,0,0,2,108,5.300000191,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.919230759,1,1
1,96,3,1120,1,48,0,1,0,0,1,1,0,4083,0,1057,120,0,52,1,1,14,2,2,0,26,35,0,360,118,1,0,0,0,0,0,2,120,4.300000191,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0.800000012,0,1
1,300,1,1120,0,180,9,1,1,7,0,0,0,15000,0,3166,430,0,273,2,1,12,2,1,0,21.10000038,24.60000038,0,360,436,1,0,0,0,0,0,5,389,4.300000191,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.697674394,0,1
1,137,1,1120,0,56,0,1,1,0,0,1,0,2600,2098,1425,152,0,27,2,1,22,2,5,0,30.29999924,35,0,360,155,2,1,0,1,0,0,2,47,5.300000191,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.901315808,0,1
1,376,2,1120,0,211,0,1,1,1,0,0,1,8666,4983,3795,470,0,445.8999939,3,0,7,1,6,0,28,36.70000076,1,360,470,2,0,0,0,0,0,2,954,3.200000048,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0.800000012,1,1
1,130,1,1120,0,59,0,1,0,0,0,1,0,4917,0,1137,130,0,9.600000381,2,0,9,4,2,1,23,34,1,360,130,1,0,0,0,0,0,1,104.1999969,4.300000191,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1
1,180,3,1120,0,77,0,1,1,2,0,0,0,3785,2912,1678,240,0,102,2,0,40,1,5,0,26.51000023,41.70000076,0,360,240,2,0,0,0,0,0,1,200,3.200000048,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0.75,0,0
1,128,2,1120,1,56,0,1,1,3,0,0,0,2654,1998,1401,142,0,22,6,0,2,1,5,0,31,31,0,360,142,2,0,0,0,0,0,3,140,3.200000048,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0.901408434,1,0
1,65,1,1120,0,24,0,1,1,2,0,1,0,2750,0,737,165,0,108.8000031,1,1,10,2,2,0,26.82999992,40.29999924,0,360,167,2,0,0,1,0,0,1,107.8000031,1.799999952,0,1,1,0,0,1,0,1,,0,1,0,1,0,0,1,0,0.393939406,0,0
1,102,1,1120,0,49,0,1,1,3,0,0,0,4072,0,1038,170,0,4,1,1,25,1,1,0,25.47999954,33.40000153,0,360,170,2,0,0,0,0,0,1,295,5.300000191,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.600000024,0,1
1,113,1,1120,1,48,0,1,1,0,0,1,0,1970,2059,1141,146,0,53,1,1,3,2,1,0,28,31,0,300,146,2,0,0,0,0,0,2,103,2,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.773972631,0,1
1,144,1,1120,0,72,3,1,1,1,0,0,0,4788,1253,1622,175,0,24,2,1,14,2,1,0,25.20000076,35.40000153,0,360,179,2,1,0,0,0,0,1,113,2,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0.822857141,0,0
1,204,1,1120,0,77,5,2,0,0,0,0,0,7376,0,2426,260,0,19,1,1,7,1,3,0,33,36,0,180,260,3,0,0,1,0,0,999,78,3.900000095,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0.784615397,0,1
1,113,1,1120,0,51,1,1,1,0,0,0,0,4241,0,1200,125,0,29,2,1,10,2,1,0,28.20000076,38.20000076,0,360,135,2,1,0,0,0,0,2,21,3.200000048,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0.903999984,0,0
1,412,1,1120,0,153,9,1,1,1,0,0,0,10000,2690,4237,515,0,124,1,1,13,2,1,0,34,49,0,360,519,2,0,0,0,0,0,1,355,3.200000048,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.800000012,0,1
1,179,1,1120,0,78,9,3,0,0,0,0,0,3584,2833,1837,223,0,68,2,1,19,2,5,0,24,25,0,360,230,3,0,0,0,0,0,1,118,3.200000048,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.802690566,0,1
1,130,1,1120,0,108,1,1,1,0,0,0,0,5917,3184,1381,261,0,104,2,1,3,1,1,0,15.30000019,15.60000038,0,360,261,2,0,0,0,0,0,3,247,5.300000191,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.498084277,0,1
1,138,1,1120,0,57,0,1,1,0,0,0,0,4471,1583,1475,146,0,20,0,1,8,2,1,1,24.39999962,32.09999847,0,360,146,2,1,0,0,0,0,999,27,3.900000095,,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.94520545,0,1
1,130,1,1120,0,86,1,1,1,0,0,0,0,4750,2445,1879,163,0,192,1,1,15,2,1,0,27,27,0,180,175,1,0,0,0,0,0,1,309,3.200000048,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.797546029,0,1
1,184,1,1120,0,96,1,1,1,0,0,0,1,5818,2160,2188,245,25,39,3,1,39,2,5,1,26.98999977,32,0,360,245,1,0,0,0,0,0,3,-80,3.200000048,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.751020432,1,1
1,116,2,1120,0,71,0,1,0,0,0,0,1,5833,0,1153,144,0,33,1,1,8,3,2,0,18.85000038,30.79999924,1,360,145,2,0,0,0,0,0,1,104,10.60000038,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0.805555582,0,0
1,203,1,1120,0,101,9,1,1,0,1,1,0,6158,3538,2267,226,0,26,2,1,33,3,5,0,24,36,0,180,227,2,0,0,0,0,0,1,87,3.599999905,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.898230076,0,1
1,200,1,1120,0,107,9,1,1,0,0,0,1,7250,1667,2163,250,0,74,2,1,8,1,5,0,25,36,0,360,310,2,0,0,0,0,0,2,296,10.60000038,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.800000012,0,1
1,110,3,1120,0,29,0,1,1,0,0,0,0,4333,2451,1209,180,0,85,2,1,10,1,2,0,17.81999969,34,0,360,220,2,0,0,0,0,1,1,160,10.60000038,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0.611111104,0,1
1,67,1,1120,0,30,1,1,0,0,1,1,0,2500,0,728,74,0,19.79999924,1,1,5,2,1,0,28.89999962,33.79999924,0,360,74,2,1,0,0,0,0,3,32.59999847,10.60000038,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0.905405402,0,1
1,145,1,1120,0,54,0,1,0,0,0,0,0,2170,2367,1380,150,0,50,4,1,17,2,2,0,30.39999962,38.90000153,0,360,185,2,0,0,0,0,0,2,67,3.200000048,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0.966666639,1,0
1,137,1,1120,0,122,3,1,1,2,0,0,0,3250,6912,1537,195,0,14,2,1,24,1,1,0,14.11999989,35.79999924,0,360,209,2,0,0,0,0,0,1,289,3.200000048,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.70256412,0,1
1,114,2,1120,0,48,0,1,1,1,0,0,0,4796,0,1160,119.5,0,9,1,0,10,2,1,1,26.5,31.39999962,0,360,122,2,1,0,0,0,0,1,37,3.200000048,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.953974903,0,1
1,119,1,1120,0,65,0,2,0,0,0,0,0,5389,0,1153,132,0,27,1,1,15,2,1,0,21,22,1,360,132,1,0,0,1,0,1,999,-545,3.200000048,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0.901515126,0,1
1,126,1,1120,0,182,0,2,1,0,0,0,0,10833,4321,1172,168,0,62,2,1,42,1,2,0,7,21,1,360,168,3,0,0,0,0,0,2,333,3.200000048,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0.75,0,1
1,132,1,1120,0,60,0,1,1,0,0,1,0,2362,2667,1421,146.5,0,27.70000076,1,1,16,2,2,0,28.26000023,29.70000076,0,360,148,2,1,0,0,0,0,1,40.09999847,4.300000191,0,0,1,0,1,1,0,0,,0,1,0,1,0,0,1,0,0.901023865,0,1
1,185,1,1120,1,110,1,1,0,0,0,1,0,9167,0,2465,275,0,25,1,1,13,2,6,0,27,28,0,360,278,1,0,0,1,0,0,1,130,3.200000048,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.672727287,0,1
1,152,1,1120,0,100,1,1,1,2,0,0,0,7215,0,1600,250,0,24.60000038,1,1,7,1,3,0,22.20000076,31.70000076,0,360,250,2,0,0,0,0,0,3,241.8000031,3.200000048,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.60799998,0,1
1,115,3,1120,1,43,0,2,1,0,0,0,0,2000,1600,1231,144,21.60000038,5,1,1,2,2,1,0,34,34,1,360,110,3,0,0,0,0,0,4,38,3.099999905,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.798611104,0,0
1,117,1,1120,0,69,3,1,0,1,0,0,0,4384,1793,1266,130,0,32,2,1,16,2,1,0,22,39,0,360,130,2,0,0,0,0,0,6,54,3.200000048,,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.899999976,0,1
1,98,1,1120,0,35,0,1,0,0,1,1,0,2935,0,824,146,0,30,1,1,12,2,1,0,32,33,0,360,150,2,0,0,1,0,0,1,-271,3.099999905,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.671232879,0,1
1,104,3,1120,0,32,0,1,1,2,0,0,0,2540,700,1149,130,0,31,2,0,6,2,6,1,32,36,1,360,130,2,0,0,0,0,0,2,83,2,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0.800000012,0,1
1,71,1,1120,1,34,0,1,0,0,0,1,0,2833,0,782,79,0,16,1,1,7,2,6,0,28,31,0,360,82,1,0,0,0,0,0,2,46,4.300000191,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0.898734152,0,0
1,490,1,1120,0,796,0,1,1,0,0,0,0,63337,0,10798,1535,0,1600,2,1,20,2,5,0,16.20000076,27.79999924,1,180,1225,2,0,0,0,0,0,1,6516,1.799999952,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0.319218248,0,1
1,88,1,1120,0,40,0,1,1,0,0,0,1,1900,1442,934,110,0,24,2,1,16,2,1,0,28,39,1,360,126,1,0,0,1,0,0,3,27,4.300000191,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.800000012,0,1
1,182,1,1120,0,139,3,1,1,1,0,0,1,9833,1833,2310,282,0,121,1,1,11,2,1,0,19,19,0,180,289,2,0,0,0,0,1,1,251,1.799999952,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.645390093,0,1
1,114,1,1120,0,52,1,1,0,0,0,0,0,1699,2583,1125,124,0,9,2,1,9,2,1,0,26.39999962,38.40000153,0,360,140,2,1,0,1,0,0,3,44,3.200000048,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.919354856,0,1
1,108,1,1120,0,104,3,1,1,0,0,0,1,8706,0,1092,156,0,89,1,1,9,1,3,0,12.53999996,17.79999924,1,480,160,2,0,0,0,0,0,3,239,4.300000191,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.692307711,0,1
1,70,1,1120,0,110,0,1,1,1,0,0,1,5503,4490,820.2999878,90,0,172,1,1,11,1,1,0,9,20,1,300,90,1,0,0,0,0,0,3,462.2000122,3.200000048,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.777777791,0,1
1,90,1,1120,1,41,0,1,1,3,0,0,0,2855,542,1000,101,0,17,0,1,0,2,1,0,32,43,0,360,105,2,1,0,0,1,0,999,41,3.200000048,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0.891089082,0,1
1,160,1,1120,0,79,1,1,1,2,0,0,0,6650,0,1583,310,0,108,1,1,10,1,2,0,23.79999924,30.29999924,1,360,333,2,0,0,0,0,1,1,364,4.300000191,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.516129017,0,1
1,130,1,1120,0,55,3,1,1,1,0,0,0,2493,2123,1267,156,0,33,1,1,14,1,2,0,27,36,1,360,156,2,1,0,0,0,0,2,77,3.200000048,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.833333313,0,1
1,160,1,1120,0,71,9,1,1,1,0,0,1,5250,688,1640,256,0,122,1,1,7,4,1,0,27,27.79999924,1,360,300,3,0,0,0,0,0,5,151,10.60000038,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0.625,0,1
1,100,1,1120,0,58,1,1,1,0,0,0,0,3016,1300,1078,125,0,31.39999962,1,1,6,2,1,0,24.89999962,36.40000153,0,360,125,2,0,0,1,0,0,3,44.40000153,3.200000048,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.800000012,0,1
1,176,1,1120,0,85,3,4,1,2,0,0,1,2500,4600,1835,220,0,46,1,1,5,2,1,0,25,27,0,360,220,3,0,0,0,0,0,1,185,1.799999952,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0.800000012,0,1
1,161,3,1120,1,22,9,3,0,3,0,0,0,1830,0,704.9000244,99,0,3.203999996,1,0,1,2,4,0,34.5,35.5,0,360,186,3,1,1,0,0,1,1,-146.8000031,3.200000048,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1.626262665,0,0
1,71,1,1120,0,49,1,1,0,0,0,0,0,4160,0,901.2000122,116.5,0,81.62999725,1,1,5,2,1,0,22.28000069,28.79999924,0,360,105,1,0,0,0,0,0,1,86.13400269,3.200000048,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0.609442055,0,1
1,173,3,1120,1,52,0,2,1,3,1,1,0,2647,1587,1224,185,0,11,1,1,12,2,1,0,29,38,0,360,194,3,1,1,0,0,0,2,-4,3.200000048,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.935135126,0,0
1,46,3,1120,0,28,0,1,0,0,0,0,0,2378,0,636,61,410,9,1,1,11,1,2,0,28,35,0,360,62,1,0,0,1,0,0,1,43,3.200000048,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0.754098356,0,1
